league,season,team,spi,win_forecast
UEFA Europa League,2019,St Etienne,62.46214,0.0048
UEFA Europa League,2019,Galatasaray,66.81696,0.0048
UEFA Europa League,2019,Lille,69.16224,0.0047
UEFA Europa League,2019,Besiktas,61.82079,0.0042
UEFA Europa League,2019,Manchester City,94.68367,0.00345
UEFA Europa League,2019,Dinamo Zagreb,66.61068,0.0034
UEFA Europa League,2019,Apoel Nicosia,58.9322,0.0032
UEFA Europa League,2019,LASK Linz,60.41362,0.0029
UEFA Europa League,2019,Rangers,61.6119,0.00265
UEFA Europa League,2019,Lokomotiv Moscow,65.93182,0.00265
UEFA Europa League,2019,Atalanta,67.02881,0.00255
UEFA Europa League,2019,Genk,63.73613,0.0023
UEFA Europa League,2019,FC Astana,58.28567,0.0021
UEFA Europa League,2019,Stade Rennes,60.92133,0.002
UEFA Europa League,2019,Red Star Belgrade,62.40446,0.00185
UEFA Europa League,2019,Braga,58.93139,0.00165
UEFA Europa League,2019,Feyenoord,57.75407,0.0013
UEFA Europa League,2019,Slavia Prague,60.34052,0.00125
UEFA Europa League,2019,Trabzonspor,56.89936,0.001
UEFA Europa League,2019,Standard Liege,56.53527,0.00085
UEFA Europa League,2019,AZ,54.07223,0.0007
UEFA Europa League,2019,Malmo FF,54.29017,0.0005
UEFA Europa League,2019,Istanbul Basaksehir,53.02169,0.0005
UEFA Europa League,2019,KAA Gent,53.77899,0.0004
UEFA Europa League,2019,Ferencvaros,51.03243,0.0003
UEFA Europa League,2019,Guimaraes,50.9993,0.0003
UEFA Europa League,2019,FK Partizan Belgrade,47.99752,0.0003
UEFA Europa League,2019,FK Qarabag,49.90528,0.00015
UEFA Europa League,2019,Wolfsberger AC,49.62449,0.0001
UEFA Europa League,2019,FC Lugano,43.12503,5e-05
UEFA Europa League,2019,CFR 1907 Cluj,45.27167,5e-05
UEFA Europa League,2019,PFC Oleksandriya,43.17151,5e-05
UEFA Europa League,2019,Rosenborg,42.65675,5e-05
UEFA Europa League,2019,Slovan Bratislava,43.46821,1e-05
UEFA Europa League,2019,F91 Dudelange,34.48672,1e-05
UEFA Europa League,2018,Chelsea,85.36908,0.11045
UEFA Europa League,2018,Arsenal,80.50496,0.05375
UEFA Europa League,2018,Sevilla FC,79.3943,0.0468
UEFA Europa League,2018,Lazio,77.17809,0.0378
UEFA Europa League,2018,Dynamo Kiev,75.14891,0.03395
UEFA Europa League,2018,FC Salzburg,75.32679,0.03265
UEFA Europa League,2018,Paris Saint-Germain,88.0628,0.0322
UEFA Europa League,2018,Zenit St Petersburg,74.49319,0.0321
UEFA Europa League,2018,Napoli,83.27835,0.0311
UEFA Europa League,2018,AC Milan,75.51369,0.0289
UEFA Europa League,2018,Liverpool,90.01768,0.0281
UEFA Europa League,2018,PAOK Salonika,74.0686,0.028
UEFA Europa League,2018,Bayer Leverkusen,74.90792,0.02755
UEFA Europa League,2018,Villarreal,75.01455,0.0272
UEFA Europa League,2018,Tottenham Hotspur,85.93601,0.02575
UEFA Europa League,2018,Internazionale,79.30043,0.0216
UEFA Europa League,2018,Barcelona,92.70481,0.0196
UEFA Europa League,2018,Real Betis,74.09213,0.01895
UEFA Europa League,2018,Marseille,72.57526,0.01635
UEFA Europa League,2018,Juventus,89.395,0.0156
UEFA Europa League,2018,RB Leipzig,71.43334,0.0148
UEFA Europa League,2018,Manchester United,80.00745,0.0145
UEFA Europa League,2018,Fenerbahce,68.98809,0.0141
UEFA Europa League,2018,Besiktas,69.06204,0.01355
UEFA Europa League,2018,Spartak Moscow,69.64632,0.0132
UEFA Europa League,2018,Ludogorets,67.08279,0.01275
UEFA Europa League,2018,Valencia,78.67057,0.0122
UEFA Europa League,2018,Ajax,76.05812,0.01205
UEFA Europa League,2018,Atletico Madrid,86.33841,0.01155
UEFA Europa League,2018,AS Roma,80.02368,0.011
UEFA Europa League,2018,Shakhtar Donetsk,75.74423,0.01065
UEFA Europa League,2018,Lyon,76.57291,0.0103
UEFA Europa League,2018,Benfica,75.91121,0.01025
UEFA Europa League,2018,Sporting CP,67.69595,0.01015
UEFA Europa League,2018,Manchester City,92.42807,0.01005
UEFA Europa League,2018,Olympiacos,67.74626,0.0096
UEFA Europa League,2018,Borussia Dortmund,77.83367,0.00925
UEFA Europa League,2018,Galatasaray,76.89643,0.0087
UEFA Europa League,2018,Bayern Munich,91.87844,0.00825
UEFA Europa League,2018,Anderlecht,65.95967,0.0082
UEFA Europa League,2018,FC Porto,78.36418,0.0082
UEFA Europa League,2018,Eintracht Frankfurt,67.41863,0.0081
UEFA Europa League,2018,Real Madrid,92.17715,0.00755
UEFA Europa League,2018,Young Boys,72.87324,0.00655
UEFA Europa League,2018,Club Brugge,70.06421,0.00595
UEFA Europa League,2018,Standard Liege,64.97079,0.0058
UEFA Europa League,2018,CSKA Moscow,69.14614,0.00565
UEFA Europa League,2018,PSV,69.544,0.0054
UEFA Europa League,2018,TSG Hoffenheim,71.37629,0.0053
UEFA Europa League,2018,FC Krasnodar,63.91693,0.00525
UEFA Europa League,2018,AS Monaco,68.99453,0.005
UEFA Europa League,2018,Genk,62.5643,0.00485
UEFA Europa League,2018,Schalke 04,71.87176,0.00405
UEFA Europa League,2018,Stade Rennes,62.75009,0.00395
UEFA Europa League,2018,Bordeaux,63.08665,0.0039
UEFA Europa League,2018,FC Copenhagen,62.08036,0.00365
UEFA Europa League,2018,AEK Athens,66.44339,0.00335
UEFA Europa League,2018,Red Star Belgrade,67.19438,0.00305
UEFA Europa League,2018,Lokomotiv Moscow,62.0129,0.0019
UEFA Europa League,2018,Viktoria Plzen,62.29795,0.0016
UEFA Europa League,2018,Rapid Vienna,55.76956,0.00145
UEFA Europa League,2018,Celtic,56.92354,0.00125
UEFA Europa League,2018,Dinamo Zagreb,54.97384,0.001
UEFA Europa League,2018,Rosenborg,56.06859,0.0009
UEFA Europa League,2018,FC Astana,54.13592,0.0009
UEFA Europa League,2018,Malmo FF,54.33275,0.0008
UEFA Europa League,2018,Jablonec,52.96922,0.0004
UEFA Europa League,2018,Vorskla,50.87457,0.0002
UEFA Europa League,2018,FC Zurich,48.67941,0.00015
UEFA Europa League,2018,FK Qarabag,47.27839,0.00015
UEFA Europa League,2018,Akhisar Belediye,44.58801,0.0001
UEFA Europa League,2018,AEK Larnaca,44.76049,5e-05
UEFA Europa League,2018,Rangers,43.98421,5e-05
UEFA Europa League,2018,Sarpsborg,39.68293,5e-05
UEFA Europa League,2018,BATE Borisov,48.41474,1e-05
UEFA Europa League,2018,Apollon Limassol,45.28821,1e-05
UEFA Europa League,2018,Slavia Prague,41.09732,1e-05
UEFA Europa League,2018,FC Spartak Trnava,35.55426,1e-05
UEFA Europa League,2018,F91 Dudelange,38.34154,1e-05
UEFA Europa League,2018,Videoton FC,40.17232,1e-05
UEFA Europa League,2017,Athletic Bilbao,76.91219,0.06375
UEFA Europa League,2017,Real Sociedad,75.91706,0.0524
UEFA Europa League,2017,AC Milan,74.82395,0.05155
UEFA Europa League,2017,TSG Hoffenheim,74.64028,0.05025
UEFA Europa League,2017,Arsenal,76.02396,0.04635
UEFA Europa League,2017,Tottenham Hotspur,79.94287,0.0447
UEFA Europa League,2017,Borussia Dortmund,86.65467,0.04205
UEFA Europa League,2017,Lyon,73.60273,0.0358
UEFA Europa League,2017,Zenit St Petersburg,71.68162,0.035
UEFA Europa League,2017,Villarreal,71.82224,0.03275
UEFA Europa League,2017,Dynamo Kiev,69.96567,0.02935
UEFA Europa League,2017,Lazio,70.76433,0.0291
UEFA Europa League,2017,AS Roma,80.19012,0.02905
UEFA Europa League,2017,Chelsea,82.34817,0.0268
UEFA Europa League,2017,Atletico Madrid,82.64499,0.0255
UEFA Europa League,2017,Marseille,68.39797,0.02385
UEFA Europa League,2017,Real Madrid,93.03483,0.0232
UEFA Europa League,2017,Atalanta,69.81091,0.02315
UEFA Europa League,2017,Juventus,86.96859,0.0183
UEFA Europa League,2017,FC Salzburg,66.71445,0.01765
UEFA Europa League,2017,Manchester City,84.61524,0.017
UEFA Europa League,2017,Napoli,81.85579,0.0161
UEFA Europa League,2017,FC Cologne,67.88392,0.0153
UEFA Europa League,2017,AS Monaco,83.16449,0.0146
UEFA Europa League,2017,Hertha Berlin,65.73773,0.0145
UEFA Europa League,2017,Everton,67.03491,0.01445
UEFA Europa League,2017,Sporting CP,69.2367,0.0142
UEFA Europa League,2017,Shakhtar Donetsk,72.9044,0.01405
UEFA Europa League,2017,Lokomotiv Moscow,63.6703,0.0134
UEFA Europa League,2017,RB Leipzig,75.05316,0.0132
UEFA Europa League,2017,FC Porto,74.65407,0.0124
UEFA Europa League,2017,Benfica,76.2289,0.01215
UEFA Europa League,2017,Paris Saint-Germain,89.45399,0.0115
UEFA Europa League,2017,Manchester United,84.67976,0.01075
UEFA Europa League,2017,Barcelona,93.13822,0.00965
UEFA Europa League,2017,CSKA Moscow,68.46393,0.0088
UEFA Europa League,2017,Nice,61.66809,0.00825
UEFA Europa League,2017,Bayern Munich,93.05769,0.00785
UEFA Europa League,2017,Liverpool,78.47258,0.00745
UEFA Europa League,2017,Sevilla FC,76.39451,0.0065
UEFA Europa League,2017,Anderlecht,62.5276,0.00555
UEFA Europa League,2017,Slavia Prague,58.74357,0.0055
UEFA Europa League,2017,Viktoria Plzen,59.18864,0.00535
UEFA Europa League,2017,Olympiacos,62.2974,0.00495
UEFA Europa League,2017,Celtic,62.41525,0.0044
UEFA Europa League,2017,Besiktas,63.54773,0.00355
UEFA Europa League,2017,Feyenoord,62.21503,0.00305
UEFA Europa League,2017,Spartak Moscow,61.56611,0.00295
UEFA Europa League,2017,Red Star Belgrade,58.45088,0.00225
UEFA Europa League,2017,Young Boys,54.61222,0.002
UEFA Europa League,2017,FC Copenhagen,53.96614,0.00195
UEFA Europa League,2017,Basel,60.78155,0.00195
UEFA Europa League,2017,Istanbul Basaksehir,53.24843,0.0016
UEFA Europa League,2017,Steaua Bucuresti,52.06962,0.00135
UEFA Europa League,2017,Braga,51.80331,0.00125
UEFA Europa League,2017,Rijeka,50.58254,0.00115
UEFA Europa League,2017,FK Austria Vienna,52.93234,0.0011
UEFA Europa League,2017,FK Partizan Belgrade,53.58817,0.0011
UEFA Europa League,2017,AEK Athens,50.15771,0.00075
UEFA Europa League,2017,Hapoel Be'er,50.15783,0.00075
UEFA Europa League,2017,Maccabi Tel-Aviv,49.74607,0.00075
UEFA Europa League,2017,Apoel Nicosia,53.82887,0.0007
UEFA Europa League,2017,Ludogorets,48.91571,0.0006
UEFA Europa League,2017,Rosenborg,52.26007,0.00055
UEFA Europa League,2017,Zlín,45.23814,0.00055
UEFA Europa League,2017,FC Astana,45.69366,0.0005
UEFA Europa League,2017,FC Zorya Luhansk,45.12576,0.00045
UEFA Europa League,2017,Konyaspor,45.93599,0.0002
UEFA Europa League,2017,Guimaraes,43.43742,0.0002
UEFA Europa League,2017,FC Lugano,43.83151,0.00015
UEFA Europa League,2017,Vitesse,46.05452,0.0001
UEFA Europa League,2017,BATE Borisov,44.29211,5e-05
UEFA Europa League,2017,SV Zulte Waregem,43.0931,5e-05
UEFA Europa League,2017,NK Maribor,43.48716,1e-05
UEFA Europa League,2017,FC Sheriff Tiraspol,34.30259,1e-05
UEFA Europa League,2017,Östersunds FK,37.92003,1e-05
UEFA Europa League,2017,Vardar,37.5481,1e-05
UEFA Europa League,2017,FK Qarabag,39.65653,1e-05
UEFA Europa League,2017,Skenderbeu Korce,31.97964,1e-05
UEFA Europa League,2017,Apollon Limassol,35.67242,1e-05
UEFA Europa Conference League,2022,Villarreal,79.38961,0.2807
UEFA Europa Conference League,2022,West Ham United,69.6619,0.08295
UEFA Europa Conference League,2022,Fiorentina,67.14156,0.07585
UEFA Europa Conference League,2022,FC Cologne,69.03157,0.07475
UEFA Europa Conference League,2022,Slavia Prague,64.65658,0.0616
UEFA Europa Conference League,2022,AZ,64.04045,0.0481
UEFA Europa Conference League,2022,Nice,62.50632,0.03445
UEFA Europa Conference League,2022,Anderlecht,60.0108,0.0214
UEFA Europa Conference League,2022,Steaua Bucuresti,58.6122,0.02
UEFA Europa Conference League,2022,Arsenal,80.63421,0.01855
UEFA Europa Conference League,2022,SC Dnipro-1,56.21035,0.01825
UEFA Europa Conference League,2022,Slovácko,58.91384,0.01775
UEFA Europa Conference League,2022,PSV,75.40184,0.0177
UEFA Europa Conference League,2022,KAA Gent,54.60319,0.0167
UEFA Europa Conference League,2022,Feyenoord,73.81057,0.01255
UEFA Europa Conference League,2022,Lazio,69.66089,0.0122
UEFA Europa Conference League,2022,Real Sociedad,75.10766,0.0121
UEFA Europa Conference League,2022,Manchester United,74.08624,0.01165
UEFA Europa Conference League,2022,Molde,52.98785,0.0104
UEFA Europa Conference League,2022,AS Monaco,71.50517,0.01005
UEFA Europa Conference League,2022,Stade Rennes,69.78244,0.00895
UEFA Europa Conference League,2022,Fenerbahce,66.20656,0.0087
UEFA Europa Conference League,2022,SC Freiburg,70.46617,0.00865
UEFA Europa Conference League,2022,Bodo/Glimt,58.66922,0.0086
UEFA Europa Conference League,2022,Olympiacos,61.11305,0.0081
UEFA Europa Conference League,2022,Braga,67.22734,0.00775
UEFA Europa Conference League,2022,Istanbul Basaksehir,51.5019,0.00755
UEFA Europa Conference League,2022,1. FC Union Berlin,71.43869,0.00735
UEFA Europa Conference League,2022,Nantes,59.8673,0.0058
UEFA Europa Conference League,2022,Red Star Belgrade,57.71118,0.00565
UEFA Europa Conference League,2022,FK Partizan Belgrade,51.70977,0.0052
UEFA Europa Conference League,2022,Basel,46.42067,0.00485
UEFA Europa Conference League,2022,Dynamo Kiev,55.38654,0.00475
UEFA Europa Conference League,2022,FC Sheriff Tiraspol,52.76215,0.0043
UEFA Europa Conference League,2022,Ferencvaros,55.2282,0.0037
UEFA Europa Conference League,2022,Hapoel Be'er,47.78587,0.0035
UEFA Europa Conference League,2022,FC Midtjylland,53.25604,0.0035
UEFA Europa Conference League,2022,Apollon Limassol,46.69655,0.00335
UEFA Europa Conference League,2022,Lech Poznan,47.28462,0.00325
UEFA Europa Conference League,2022,Real Betis,71.8691,0.0032
UEFA Europa Conference League,2022,SK Sturm Graz,52.70907,0.00315
UEFA Europa Conference League,2022,Trabzonspor,55.52955,0.0031
UEFA Europa Conference League,2022,AS Roma,73.9133,0.00295
UEFA Europa Conference League,2022,Union Saint Gilloise,49.65282,0.00285
UEFA Europa Conference League,2022,Djurgardens IF,42.39147,0.00195
UEFA Europa Conference League,2022,CFR 1907 Cluj,41.425,0.0017
UEFA Europa Conference League,2022,Hearts,42.95733,0.00145
UEFA Europa Conference League,2022,Slovan Bratislava,39.27317,0.0014
UEFA Europa Conference League,2022,Silkeborg,45.60505,0.00135
UEFA Europa Conference League,2022,FK Austria Vienna,43.88288,0.0012
UEFA Europa Conference League,2022,FK Qarabag,42.67856,0.001
UEFA Europa Conference League,2022,Ludogorets,39.86789,0.0008
UEFA Europa Conference League,2022,AEK Larnaca,42.76864,0.0007
UEFA Europa Conference League,2022,Sivasspor,37.37919,0.0004
UEFA Europa Conference League,2022,Omonia Nicosia,38.79227,0.0004
UEFA Europa Conference League,2022,Ballkani,34.58122,0.0004
UEFA Europa Conference League,2022,FC Zurich,40.84245,0.00025
UEFA Europa Conference League,2022,Zalgiris Vilnius,32.70102,0.0002
UEFA Europa Conference League,2022,Malmo FF,36.98013,0.0002
UEFA Europa Conference League,2022,Rigas Futbola Skola,34.58122,0.00015
UEFA Europa Conference League,2022,FC Vaduz,27.6359,1e-05
UEFA Europa Conference League,2022,HJK Helsinki,28.37437,1e-05
UEFA Europa Conference League,2022,Pyunik Yerevan,21.40434,1e-05
UEFA Europa Conference League,2022,Shamrock Rovers,20.41631,1e-05
UEFA Europa Conference League,2021,Tottenham Hotspur,74.57021,0.18105
UEFA Europa Conference League,2021,AS Roma,73.12222,0.15065
UEFA Europa Conference League,2021,1. FC Union Berlin,69.20646,0.0703
UEFA Europa Conference League,2021,Leicester City,72.93652,0.0665
UEFA Europa Conference League,2021,Real Sociedad,79.24628,0.06145
UEFA Europa Conference League,2021,Stade Rennes,65.63238,0.0599
UEFA Europa Conference League,2021,AZ,64.9077,0.0477
UEFA Europa Conference League,2021,Slavia Prague,66.41347,0.0373
UEFA Europa Conference League,2021,Feyenoord,65.13436,0.0355
UEFA Europa Conference League,2021,Napoli,80.61444,0.02975
UEFA Europa Conference League,2021,Eintracht Frankfurt,69.80467,0.0264
UEFA Europa Conference League,2021,AS Monaco,72.33453,0.0247
UEFA Europa Conference League,2021,Lazio,69.85531,0.02315
UEFA Europa Conference League,2021,Marseille,64.53844,0.021
UEFA Europa Conference League,2021,FC Copenhagen,58.4145,0.0185
UEFA Europa Conference League,2021,West Ham United,75.13844,0.01825
UEFA Europa Conference League,2021,KAA Gent,56.01307,0.0144
UEFA Europa Conference League,2021,Real Betis,74.60116,0.01435
UEFA Europa Conference League,2021,PSV,71.60934,0.0125
UEFA Europa Conference League,2021,Bodo/Glimt,56.19829,0.00795
UEFA Europa Conference League,2021,Basel,53.12303,0.0077
UEFA Europa Conference League,2021,Bayer Leverkusen,78.48249,0.0073
UEFA Europa Conference League,2021,PAOK Salonika,53.76995,0.00705
UEFA Europa Conference League,2021,FK Partizan Belgrade,52.82262,0.00675
UEFA Europa Conference League,2021,Celtic,63.95914,0.00625
UEFA Europa Conference League,2021,Rangers,68.20823,0.0053
UEFA Europa Conference League,2021,Genk,61.66049,0.00425
UEFA Europa Conference League,2021,Maccabi Tel-Aviv,48.61605,0.0039
UEFA Europa Conference League,2021,Braga,62.12412,0.0038
UEFA Europa Conference League,2021,Lyon,69.97395,0.00365
UEFA Europa Conference League,2021,LASK Linz,46.0982,0.00325
UEFA Europa Conference League,2021,Vitesse,50.7967,0.00265
UEFA Europa Conference League,2021,Lokomotiv Moscow,51.08162,0.002
UEFA Europa Conference League,2021,FC Midtjylland,63.03062,0.0019
UEFA Europa Conference League,2021,Spartak Moscow,57.6832,0.0019
UEFA Europa Conference League,2021,Fenerbahce,56.63255,0.00155
UEFA Europa Conference League,2021,FK Qarabag,43.26971,0.0015
UEFA Europa Conference League,2021,Antwerp,53.84608,0.00135
UEFA Europa Conference League,2021,Omonia Nicosia,44.70366,0.00085
UEFA Europa Conference League,2021,CFR 1907 Cluj,44.76548,0.0007
UEFA Europa Conference League,2021,Dinamo Zagreb,64.72819,0.00055
UEFA Europa Conference League,2021,CSKA Sofia,45.29106,0.0005
UEFA Europa Conference League,2021,Slovan Bratislava,43.08987,0.0005
UEFA Europa Conference League,2021,Rapid Vienna,48.60685,0.0005
UEFA Europa Conference League,2021,Randers FC,37.38596,0.0005
UEFA Europa Conference League,2021,SK Sturm Graz,53.86949,0.0004
UEFA Europa Conference League,2021,Anorthosis Famagusta,46.8917,0.0004
UEFA Europa Conference League,2021,Galatasaray,54.73153,0.00035
UEFA Europa Conference League,2021,Legia Warsaw,51.04266,0.0003
UEFA Europa Conference League,2021,Brondby,45.34826,0.00025
UEFA Europa Conference League,2021,Jablonec,33.65081,0.00025
UEFA Europa Conference League,2021,Kairat Almaty,36.81682,0.0002
UEFA Europa Conference League,2021,Sparta Prague,58.31092,0.00015
UEFA Europa Conference League,2021,FC Zorya Luhansk,39.13876,0.00015
UEFA Europa Conference League,2021,Red Star Belgrade,57.4442,0.0001
UEFA Europa Conference League,2021,Ferencvaros,55.23017,1e-05
UEFA Europa Conference League,2021,Olympiacos,64.92128,1e-05
UEFA Europa Conference League,2021,HJK Helsinki,33.00547,1e-05
UEFA Europa Conference League,2021,Ludogorets,42.81369,1e-05
UEFA Europa Conference League,2021,Flora,33.62446,1e-05
UEFA Europa Conference League,2021,NS Mura,30.81715,1e-05
UEFA Europa Conference League,2021,Alashkert FC,20.83843,1e-05
UEFA Europa Conference League,2021,Maccabi Haifa,24.41011,1e-05
UEFA Europa Conference League,2021,Lincoln Red Imps,12.9788,1e-05
Austria: Bundesliga,2022,FC Salzburg,80.51442,0.93915
Austria: Bundesliga,2022,SK Sturm Graz,49.09313,0.01865
Austria: Bundesliga,2022,Rapid Vienna,47.46474,0.01505
Austria: Bundesliga,2022,LASK Linz,45.57811,0.0107
Austria: Bundesliga,2022,FK Austria Vienna,45.55496,0.0065
Austria: Bundesliga,2022,Wolfsberger AC,42.11684,0.0032
Austria: Bundesliga,2022,WSG Swarovski Wattens,37.6429,0.00195
Austria: Bundesliga,2022,Hartberg,37.88779,0.0022
Austria: Bundesliga,2022,SK Austria Klagenfurt,36.44881,0.00115
Austria: Bundesliga,2022,SV Ried,34.04193,0.00075
Austria: Bundesliga,2022,Austria Lustenau,32.69159,0.0004
Austria: Bundesliga,2022,Cashpoint SC Rheindorf Altach,30.38492,0.0003
Austria: Bundesliga,2021,FC Salzburg,78.88675,0.89195
Austria: Bundesliga,2021,Rapid Vienna,53.12668,0.03565
Austria: Bundesliga,2021,SK Sturm Graz,50.57823,0.03085
Austria: Bundesliga,2021,LASK Linz,50.98982,0.02865
Austria: Bundesliga,2021,FK Austria Vienna,41.42267,0.0033
Austria: Bundesliga,2021,Wolfsberger AC,40.07307,0.0027
Austria: Bundesliga,2021,WSG Swarovski Wattens,39.10903,0.00255
Austria: Bundesliga,2021,Hartberg,35.78421,0.0014
Austria: Bundesliga,2021,SV Ried,32.78433,0.0011
Austria: Bundesliga,2021,SK Austria Klagenfurt,32.73016,0.00095
Austria: Bundesliga,2021,Cashpoint SC Rheindorf Altach,32.68717,0.00075
